Title,[0],[0 1],[0 2],[0 3],[0 4],[0 5],[0 6],[0 1 2],[0 1 3],[0 1 4],[0 1 5],[0 1 6],[0 2 4],[0 2 5],[0 2 6],[0 2 7],[0 3 6],[0 3 7],[0 4 8],[0 1 2 3],[0 1 2 4],[0 1 2 5],[0 1 2 6],[0 1 2 7],[0 1 3 4],[0 1 3 5],[0 1 3 6],[0 1 3 7],[0 1 4 5],[0 1 4 6],[0 1 4 7],[0 1 4 8],[0 1 5 6],[0 1 5 7],[0 1 5 8],[0 1 6 7],[0 2 3 5],[0 2 3 6],[0 2 3 7],[0 2 4 6],[0 2 4 7],[0 2 4 8],[0 2 5 7],[0 2 5 8],[0 2 6 8],[0 3 4 7],[0 3 5 8],[0 3 6 9],[0 1 2 3 4],[0 1 2 3 5],[0 1 2 3 6],[0 1 2 3 7],[0 1 2 4 5],[0 1 2 4 6],[0 1 2 4 7],[0 1 2 4 8],[0 1 2 5 6],[0 1 2 5 7],[0 1 2 5 8],[0 1 2 6 7],[0 1 2 6 8],[0 1 3 4 6],[0 1 3 4 7],[0 1 3 4 8],[0 1 3 5 6],[0 1 3 5 7],[0 1 3 5 8],[0 1 3 6 7],[0 1 3 6 8],[0 1 3 6 9],[0 1 3 7 8],[0 1 4 5 7],[0 1 4 5 8],[0 1 4 6 8],[0 1 4 6 9],[0 1 4 7 8],[0 2 3 4 6],[0 2 3 4 7],[0 2 3 5 7],[0 2 3 5 8],[0 2 3 6 8],[0 2 4 5 8],[0 2 4 6 8],[0 2 4 6 9],[0 2 4 7 9],[0 3 4 5 8],[0 1 2 3 4 5],[0 1 2 3 4 6],[0 1 2 3 4 7],[0 1 2 3 4 8],[0 1 2 3 5 6],[0 1 2 3 5 7],[0 1 2 3 5 8],[0 1 2 3 6 7],[0 1 2 3 6 8],[0 1 2 3 6 9],[0 1 2 3 7 8],[0 1 2 4 5 6],[0 1 2 4 5 7],[0 1 2 4 5 8],[0 1 2 4 6 7],[0 1 2 4 6 8],[0 1 2 4 6 9],[0 1 2 4 7 8],[0 1 2 4 7 9],[0 1 2 5 6 7],[0 1 2 5 6 8],[0 1 2 5 6 9],[0 1 2 5 7 8],[0 1 2 5 7 9],[0 1 2 6 7 8],[0 1 3 4 5 7],[0 1 3 4 5 8],[0 1 3 4 6 7],[0 1 3 4 6 8],[0 1 3 4 6 9],[0 1 3 4 7 8],[0 1 3 4 7 9],[0 1 3 5 6 8],[0 1 3 5 6 9],[0 1 3 5 7 8],[0 1 3 5 7 9],[0 1 3 5 8 9],[0 1 3 6 7 9],[0 1 3 6 8 9],[0 1 4 5 6 8],[0 1 4 5 8 9],[0 1 4 6 7 9],[0 2 3 4 5 7],[0 2 3 4 5 8],[0 2 3 4 6 8],[0 2 3 4 6 9],[0 2 3 5 6 8],[0 2 3 5 7 9],[0 2 4 5 7 9],[0 2 4 6 8 10],[0 1 2 3 4 5 6],[0 1 2 3 4 5 7],[0 1 2 3 4 5 8],[0 1 2 3 4 6 7],[0 1 2 3 4 6 8],[0 1 2 3 4 6 9],[0 1 2 3 4 7 8],[0 1 2 3 4 7 9],[0 1 2 3 5 6 7],[0 1 2 3 5 6 8],[0 1 2 3 5 6 9],[0 1 2 3 5 7 8],[0 1 2 3 5 7 9],[0 1 2 3 5 8 9],[0 1 2 3 6 7 8],[0 1 2 3 6 7 9],[0 1 2 4 5 6 8],[0 1 2 4 5 6 9],[0 1 2 4 5 7 8],[0 1 2 4 5 7 9],[0 1 2 4 5 8 9],[0 1 2 4 6 7 8],[0 1 2 4 6 7 9],[0 1 2 4 6 8 9],[0 1 2 4 6 8 10],[0 1 2 4 7 8 9],[0 1 2 5 6 8 9],[0 1 3 4 5 6 8],[0 1 3 4 5 7 8],[0 1 3 4 5 7 9],[0 1 3 4 6 7 9],[0 1 3 4 6 8 9],[0 1 3 4 6 8 10],[0 1 3 5 6 7 9],[0 1 3 5 6 8 10],[0 2 3 4 5 6 8],[0 2 3 4 5 7 9],[0 2 3 4 6 7 9],[0 1 2 3 4 5 6 7],[0 1 2 3 4 5 6 8],[0 1 2 3 4 5 6 9],[0 1 2 3 4 5 7 8],[0 1 2 3 4 5 7 9],[0 1 2 3 4 5 8 9],[0 1 2 3 4 6 7 8],[0 1 2 3 4 6 7 9],[0 1 2 3 4 6 8 9],[0 1 2 3 4 6 8 10],[0 1 2 3 4 7 8 9],[0 1 2 3 5 6 7 8],[0 1 2 3 5 6 7 9],[0 1 2 3 5 6 8 9],[0 1 2 3 5 6 8 10],[0 1 2 3 5 7 8 9],[0 1 2 3 5 7 8 10],[0 1 2 3 6 7 8 9],[0 1 2 4 5 6 7 9],[0 1 2 4 5 6 8 9],[0 1 2 4 5 6 8 10],[0 1 2 4 5 7 8 9],[0 1 2 4 5 7 8 10],[0 1 2 4 5 7 9 10],[0 1 2 4 6 7 8 10],[0 1 3 4 5 6 7 9],[0 1 3 4 5 6 8 9],[0 2 3 4 5 6 7 9],[0 1 2 3 4 5 6 7 9],[0 1 2 3 4 5 6 8 9],[0 1 2 3 4 5 6 8 10],[0 1 2 3 4 5 7 8 9],[0 1 2 3 4 5 7 8 10],[0 1 2 3 4 6 7 8 9],[0 1 2 3 4 6 7 8 10],[0 1 2 3 4 6 7 9 10],[0 1 2 3 5 6 7 8 10],[0 1 2 4 5 6 8 9 10],[0 1 2 3 4 5 6 7 8 9],[0 1 2 3 4 5 6 7 8 10],[0 1 2 3 4 5 6 7 9 10],[0 1 2 3 4 5 6 8 9 10],[0 1 2 3 4 5 7 8 9 10],[0 1 2 3 4 5 6 7 8 9 10],[0 1 2 3 4 5 6 7 8 9 10 11]
Op. 7 ii,29.134983551744558,3.815455967211344,1.8982904600118626,1.7230221646982673,1.5207895162595035,5.209513023782556,0.8331985115677069,0.6201801218788757,0,4.287332146901792,1.4560750687590993,2.5454349350159062,0.6201801218788757,0.4368225206277298,0.08089305937550552,0,0,0.7927519818799541,0.16178611875101104,0,0,1.7526829531359527,0,0,1.0462169012565379,0.808930593755055,2.184112603138649,0.24267917812651657,1.100145607506875,0.6471444750040442,0.3235722375020221,1.178727436614509,0,0,0,0,0,0.7118589225044486,0,0,0,0.6933690803614758,0,0,0,0.19414334250121326,0,0,0.48535835625303314,0,2.0223264843876376,0,0.8505327385767437,0,0.24267917812651657,0.41602144821688547,1.1972172787574815,0,1.7257186000107843,0,0,0.24267917812651657,1.7449788522430474,1.0747220745602875,0,0,1.61786118751011,0,1.8335760125114584,0.2773476321445903,0.24267917812651657,0.993829015184782,0.16178611875101104,0.8320428964337709,0.6956803106293474,0,6.309658631289428,0.08089305937550552,0,0,0.16178611875101104,0.3235722375020221,0.41602144821688547,0,0,0,0,0,0,0,0,0.48535835625303314,0,0,0.24267917812651657,0,0,0,0,0,0.48535835625303314,0,0.24267917812651657,0.48535835625303314,0,0,0,1.2942889500080883,0.24267917812651657,0,0,0,0.9707167125060661,0.48535835625303314,0,0,0,0.48535835625303314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48535835625303314,0,0,0,0,0,0.9707167125060663,0,0,0,0,0,0,0,0,0,0,0.24267917812651657,0,0.48535835625303314,0,0.7280375343795497,0,0,0,0,0,0,0,0,0,0,0,0,0.48535835625303314,0,0,0,0,0,0.48535835625303314,0,0,0,0,0,0,0.48535835625303314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24267917812651657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 7 iii,42.6415094339623,9.886792452830198,2.0377358490566055,1.5094339622641522,1.88679245283019,0.45283018867924574,0.45283018867924574,17.73584905660379,3.0188679245283043,0.7547169811320761,1.5094339622641522,1.5094339622641522,0.7547169811320761,0,0,0,0.7547169811320761,1.5094339622641522,0,0,0,0,0,0,0,0,0,0,0,0,2.264150943396228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.320754716981142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 7 iv,20.779796189632247,6.978289765175008,1.8830305715551614,4.652193176783339,0.7753655294638898,9.63668586619406,0.7753655294638898,0,0,0,3.8768276473194496,3.8768276473194496,0,3.1014621178555593,0,0.7753655294638898,0,0,0,0,0,0,0,0,0,0,0,0.9304386353566677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9304386353566677,0,1.1076650420912713,0,0,0,0,0,0.3101462117855559,0,0,2.2153300841825425,0,0,0,0,0,2.2153300841825425,0,0,0,0,0,0,2.2153300841825425,0,0,0,0,0,0,0,0,0,0,0,0,0,2.791315906070003,0,0,0,0,0,0,0.9304386353566677,0,0,0,2.2153300841825425,0,0,0,1.1076650420912713,0,0,0,1.1076650420912713,0,0,0,2.348249889233495,1.9384138236597248,1.9384138236597248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3101462117855559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1076650420912713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8768276473194496,1.1076650420912713,0,0,1.1076650420912713,2.2153300841825425,7.753655294638899,0,0,0,0,0,1.1076650420912713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 8 i,35.69230769230769,8.57142857142857,7.252747252747252,7.032967032967032,3.9560439560439553,3.648351648351648,3.296703296703296,0.5274725274725275,0.6593406593406592,3.076923076923076,2.813186813186813,2.6813186813186807,0,2.0659340659340653,0.6593406593406592,0,0.6593406593406592,3.3406593406593403,0,0,0,0,2.417582417582417,0.6593406593406592,0.879120879120879,0,0.4395604395604395,0,0,0,0.879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879120879120879,0,0,0,0,0,0,0.6593406593406592,0.6593406593406592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4395604395604395,0,0,0,0,0,1.0989010989010985,0,0,0.879120879120879,0,0.6593406593406592,0,0,1.0989010989010985,0,0,0.6593406593406592,0,0,0,0,0.6593406593406592,0,0,0,0,0,0,0,0,0.6593406593406592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4395604395604395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 8 ii,42.30582130695641,7.5401329657856415,3.502513377655266,4.670017836873688,2.1079941624777065,4.329495702934983,1.945840765364037,0.2432300956705046,1.216150478352523,0.9729203826820184,0.9729203826820184,0.9729203826820184,0.48646019134100926,0.2432300956705046,0.6810442678774129,0.9729203826820184,0.7296902870115137,0.2918761148046055,0,0,0,0.7296902870115138,0,0,0.2432300956705046,0.9729203826820184,0,0,1.216150478352523,0,0,0,0.48646019134100926,0.48646019134100926,0,0,0.583752229609211,0.632398248743312,0.48646019134100926,0,0,0,0,0.4864601913410092,0,0.2432300956705046,0,0,0,1.0702124209502204,2.140424841900441,0,2.62688503324145,0,0.5351062104751102,0,0.8107669855683487,0,0,0,0,0,0,0.7296902870115138,0,0.48646019134100926,0,0,0,0,0.9729203826820185,1.7836873682503671,0.3243067942273395,0,0.9729203826820185,1.0702124209502204,0.5351062104751102,0,0,0,0,0.48646019134100926,0,0,0,0.48646019134100926,0,0,0,0,0,0,0,0.9729203826820185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945840765364037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9729203826820185,0,0,0,0,0,0,0.3243067942273395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 9 i,32.36500077363454,21.38712672133685,2.042395172520502,5.361287327866317,1.3615967816803345,3.0635927587807528,1.021197586260251,1.1062973851152718,1.2764969828253137,3.6515550054154424,4.510289339316108,6.993656196812627,0,0,0,0.6807983908401672,0,0,0,0,0,2.042395172520502,0.8509979885502091,0,0,0,0,0,0.6807983908401672,0,0.4641807210273867,0,0,0,0,0.9283614420547734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4039919542008366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084790345041004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723193563360669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 9 ii,37.36542115262822,13.172894236858767,0,0,3.7998733375554137,5.573147561747939,0.5066497783407218,4.813172894236857,3.0398986700443307,1.5199493350221653,1.5199493350221653,1.0132995566814436,0,0,0,1.5199493350221653,0,1.5199493350221653,0,1.5199493350221653,0,3.0398986700443307,0,0.5066497783407218,0,0,0,0,9.626345788473714,0,0,1.5199493350221653,0,0,0,0,0,0,2.2799240025332477,0,0,0,0,0,0,3.0398986700443307,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5832805573147555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5199493350221653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 9 iii,22.460658082975655,7.575107296137334,3.0042918454935603,0,0,2.653791130185978,3.5050071530758196,4.363376251788266,3.0042918454935603,1.3590844062947056,7.3104434907009965,2.904148783977108,0,0,0.200286123032904,0.600858369098712,0,0,0,0,0,0,0,0,0,0,0,3.0042918454935603,6.008583690987121,1.5021459227467802,0,0,1.8597997138769657,0,0,1.5021459227467802,0,1.5021459227467802,4.077253218884117,0,0,1.3590844062947056,0,0,0,1.5021459227467802,0,0,0,0,0,0,4.506437768240339,0,0,1.5021459227467802,0.801144492131616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3590844062947056,6.008583690987121,0,0.801144492131616,1.3590844062947056,0,0,0,0,2.403433476394848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 9 iv,32.9059829059829,12.393162393162395,5.128205128205128,2.564102564102564,2.564102564102564,4.2735042735042725,0,1.7094017094017093,0,0,4.2735042735042725,8.547008547008547,0,1.282051282051282,0,1.282051282051282,0,0,0,0,0,0,1.7094017094017093,2.1367521367521363,0,2.564102564102564,0,0,2.564102564102564,0,0,0,0,5.982905982905983,1.7094017094017093,6.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 9 v,21.008403361344534,17.64705882352941,0,0,0,2.5210084033613445,0,13.4453781512605,1.2605042016806722,10.084033613445378,7.563025210084033,12.605042016806722,0,0,0,0,0,0,0,1.2605042016806722,0,0,0,0,0,2.5210084033613445,0,0,0,0,0,0,7.563025210084033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 9 vi,28.57142857142858,27.950310559006226,6.8322981366459645,0,1.2422360248447208,5.279503105590064,2.4844720496894417,1.2422360248447208,4.658385093167703,1.2422360248447208,0.6211180124223604,5.5900621118012435,0,0,1.2422360248447208,0,0,0,0,0,0,2.7950310559006217,0,1.2422360248447208,0,0,1.8633540372670816,0,0,0,1.8633540372670816,0.6211180124223604,1.8633540372670816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9316770186335408,0,0,0,0,0,0.9316770186335408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9316770186335408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 10 i,44.72727272727274,9.454545454545455,2.181818181818182,4.363636363636364,1.4545454545454546,2.181818181818182,1.4545454545454546,1.4545454545454546,4.363636363636364,0,4.363636363636364,2.909090909090909,0,1.8181818181818183,0,0,1.4545454545454546,0,0,0,0,0,0,0,0,2.181818181818182,0,0,0,0,0,0,0,0,0,0,1.090909090909091,0,2.181818181818182,0,0.7272727272727273,0,0,0,0,0,0,0,0,1.090909090909091,0,0,0,0,2.909090909090909,0,0,0,0,0,0,0,0,0,4.7272727272727275,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,2.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 10 ii,27.160493827160497,4.761904761904763,2.9982363315696654,1.1640211640211646,3.386243386243387,2.222222222222223,1.6931216931216935,3.1746031746031758,2.6455026455026465,3.703703703703705,2.4691358024691366,0,0,0.17636684303350975,0.3527336860670195,0.3527336860670195,0,0.8818342151675487,0,0,0,0.5291005291005293,0,0.5291005291005293,1.5873015873015879,0,0,0.5291005291005293,1.5873015873015879,0.5291005291005293,0,1.5873015873015879,0.7936507936507939,3.703703703703705,1.0582010582010586,0,1.5873015873015879,2.3809523809523814,0,0,0,0,1.5873015873015879,0,0,1.5873015873015879,1.5873015873015879,0,0,0,0,0,0,0,0,0,0,0,4.232804232804234,0,0,0,0.7936507936507939,0,0,0,0,1.5873015873015879,0,0,1.8518518518518525,0.5291005291005293,1.5873015873015879,0,2.6455026455026465,0,0,0,0,1.5873015873015879,0.5291005291005293,1.5873015873015879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5873015873015879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5873015873015879,1.5873015873015879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 10 iii,14.150943396226415,0.6289308176100629,1.5723270440251573,6.289308176100629,0,0.6289308176100629,0,0,0,0.9433962264150944,0,0.4716981132075472,0.31446540880503143,0,0,0,0,0,0,0,0,0,0,0,6.60377358490566,0,0,0,0.31446540880503143,0.15723270440251572,0,0,0,0.9433962264150944,0,0,0,1.8867924528301887,0,0,0,0,0,0,0,0,0,0,2.8301886792452833,0,0,0,7.547169811320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31446540880503143,0.6289308176100629,0,0,0,0,0,0,0,0,0,0,0,7.547169811320755,0,0,0,0,0,0,0,0,0,0,1.8867924528301887,0,0,0,0,0,0,0,0,1.8867924528301887,0,0,0.9433962264150944,0,3.7735849056603774,0.9433962264150944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8867924528301887,3.7735849056603774,0.9433962264150944,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9811320754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547169811320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7735849056603774,1.8867924528301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 10 iv,40.10416666666667,24.895833333333336,2.5,0,0,1.25,3.125,3.125,3.125,0,7.291666666666666,3.645833333333333,0,0,0,0,0,0,0,0,0,0,3.645833333333333,0,0,2.083333333333333,0,0,0,0,0,0,0.5208333333333333,0,0,0,0,0,2.083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,1.0416666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Op. 10 v,42.14463840399003,1.1221945137157106,2.6184538653366585,0.997506234413965,0.3740648379052369,0.7481296758104738,2.6184538653366585,0,0,0,1.4962593516209477,1.4962593516209477,0,0,0,0.7481296758104738,0,0,0,0,0,0,0,0,0.7481296758104738,0,0,0,0,0,1.1221945137157106,0,0.7481296758104738,0,0,0,1.4962593516209477,2.9925187032418954,1.4962593516209477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.244389027431421,0,0.3740648379052369,0,5.985037406483791,0,0,0,1.4962593516209477,0,0,0,0,0,0,0,1.4962593516209477,0,2.244389027431421,0.3740648379052369,0,1.1221945137157106,0,0,0,0,0,2.9925187032418954,0,0.7481296758104738,0,0,0,0,0,0,0.3740648379052369,0,0,0,0,0,0,0,0,0,0,0,0,1.8703241895261846,0,0,0,0,0.3740648379052369,0,0,0,0,0,0,0,0.7481296758104738,0.3740648379052369,0.3740648379052369,0,0,0,1.1221945137157106,0,0,0.7481296758104738,0.7481296758104738,0,0,0,0,0,0.7481296758104738,4.488778054862842,0,0,0,0,0,0,2.9925187032418954,0,0,0,0,0,0,0,0,0,0,0,0,1.1221945137157106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3740648379052369,0.4987531172069825,0,0,0,0,0,0,0,0,0,0.24937655860349126,0,0,0,0,0,0,0,0,0.7481296758104738,0,0,0,0,0,0
Op. 11 i,45.94594594594598,8.108108108108112,0,0,0,2.702702702702704,1.351351351351352,2.027027027027028,0,0,0,3.37837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351351352,0,0,0,6.75675675675676,0,5.405405405405408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351351351352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702702702702704,0,0,0,0,0,0,0,0,2.702702702702704,0,0,0,0,0,0,0,0,2.702702702702704,0,0,0,0,0,0,0,0,0,2.702702702702704,0,0,4.054054054054056,0,0,0,0,0,0,0,6.75675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
